0,ʕ,b,d,,,,,,,,,,,,,,,,,,,,
1,f,q,d,,,,,,,,,,,,,,,,,,,,
2,q,ʕ,,,,,,,,,,,,,,,,,,,,,
19696,p,r,e,t͡ʃ,i,p,i,t,a,t,o,,,,,,,,,,,,
19697,d,o,o,m,,,,,,,,,,,,,,,,,,,
19698,a,vː,e,r,s,i,o,n,e,,,,,,,,,,,,,,
19699,p,a,n,,,,,,,,,,,,,,,,,,,,
19700,d,r,a,s,t,i,k,a,,,,,,,,,,,,,,,
19701,r,i,l,u,tː,a,n,s,a,,,,,,,,,,,,,,
19702,m,a,l,e,sː,e,r,e,,,,,,,,,,,,,,,
19703,e,m,o,rː,a,d͡ʒ,a,,,,,,,,,,,,,,,,
19704,t,e,n,d,e,r,e,,,,,,,,,,,,,,,,
19705,l,o,tː,a,n,d,o,,,,,,,,,,,,,,,,
19706,d,a,d,o,,,,,,,,,,,,,,,,,,,
19707,r,i,t,a,r,d,a,t,o,,,,,,,,,,,,,,
19708,ɡ,r,i,d͡ʒ,a,s,t,r,o,,,,,,,,,,,,,,
19709,d͡ʒ,e,l,,,,,,,,,,,,,,,,,,,,
19710,a,r,b,i,t,r,a,r,i,o,,,,,,,,,,,,,
19711,s,t͡ʃ,i,v,o,l,a,r,e,,,,,,,,,,,,,,
19712,a,ɡː,r,e,sː,i,v,i,t,a,,,,,,,,,,,,,
19713,d,e,m,o,l,i,r,e,,,,,,,,,,,,,,,
19714,t,i,m,i,d,a,,,,,,,,,,,,,,,,,
19715,o,rː,i,b,i,l,e,,,,,,,,,,,,,,,,
19716,o,pː,o,s,i,s,i,o,n,i,,,,,,,,,,,,,
19717,f,u,m,a,r,e,,,,,,,,,,,,,,,,,
19718,r,a,m,p,a,n,t,e,,,,,,,,,,,,,,,
19719,b,a,r,b,a,r,o,,,,,,,,,,,,,,,,
19720,d,i,s,t,r,a,s,i,o,n,e,,,,,,,,,,,,
19721,k,o,n,i,a,r,e,,,,,,,,,,,,,,,,
19722,a,vː,e,r,s,o,,,,,,,,,,,,,,,,,
19723,s,o,fː,e,r,e,n,t,e,,,,,,,,,,,,,,
19724,f,r,u,s,t,a,,,,,,,,,,,,,,,,,
19725,d,a,nː,a,t,i,,,,,,,,,,,,,,,,,
19726,o,m,i,t͡ʃ,i,d,a,,,,,,,,,,,,,,,,
19727,m,i,n,a,t,o,,,,,,,,,,,,,,,,,
19728,f,e,r,o,t͡ʃ,a,,,,,,,,,,,,,,,,,
19729,d,i,s,u,ɡ,u,a,ʎ,a,n,s,a,,,,,,,,,,,
19730,i,n,t,e,r,f,e,r,e,n,s,a,,,,,,,,,,,
19731,s,ɡ,r,a,d,e,v,o,l,e,,,,,,,,,,,,,
19732,e,t,e,r,o,d͡ʒ,e,n,e,o,,,,,,,,,,,,,
19733,b,o,lː,e,n,t,e,,,,,,,,,,,,,,,,
19734,b,i,t͡s,a,rː,a,,,,,,,,,,,,,,,,,
19735,a,b,o,l,i,r,e,,,,,,,,,,,,,,,,
19736,i,n,d͡ʒ,e,n,u,o,,,,,,,,,,,,,,,,
19737,f,u,m,b,l,e,,,,,,,,,,,,,,,,,
19738,d,e,n,u,n,t͡ʃ,e,,,,,,,,,,,,,,,,
19739,n,o,i,a,,,,,,,,,,,,,,,,,,,
19740,m,a,l,i,ɲ,o,,,,,,,,,,,,,,,,,
19741,s,f,o,r,t,u,n,a,t,a,m,e,n,t,e,,,,,,,,
19742,v,e,s,t͡ʃ,i,k,a,,,,,,,,,,,,,,,,
19743,p,o,l,e,m,i,k,o,,,,,,,,,,,,,,,
19744,p,e,r,d,o,n,a,,,,,,,,,,,,,,,,
19745,a,fː,e,rː,a,r,e,,,,,,,,,,,,,,,,
19746,s,a,kː,e,d͡ʒː,a,r,e,,,,,,,,,,,,,,,
19747,k,o,lː,e,r,a,,,,,,,,,,,,,,,,,
19748,d,e,b,o,l,e,t͡s,e,,,,,,,,,,,,,,,
19749,s,p,a,t͡s,a,t,u,r,a,,,,,,,,,,,,,,
19750,f,e,sː,u,r,a,,,,,,,,,,,,,,,,,
19751,b,r,u,t,a,l,i,t,a,,,,,,,,,,,,,,
19752,u,r,d͡ʒ,e,n,t,e,,,,,,,,,,,,,,,,
19753,m,o,s,t,r,u,o,s,o,,,,,,,,,,,,,,
19754,v,a,n,i,t,a,,,,,,,,,,,,,,,,,
19755,s,t,r,a,v,a,ɡ,a,n,t,e,,,,,,,,,,,,
19756,p,r,e,s,u,n,s,i,o,n,e,,,,,,,,,,,,
19757,d,e,p,r,e,sː,o,,,,,,,,,,,,,,,,
19758,i,n,ɡ,a,nː,a,t,o,,,,,,,,,,,,,,,
19759,l,i,t,i,,,,,,,,,,,,,,,,,,,
19760,t,r,a,s,t͡ʃ,i,n,a,r,e,,,,,,,,,,,,,
19761,r,i,t,a,r,d,a,r,e,,,,,,,,,,,,,,
19762,m,a,l,i,n,k,u,o,r,e,,,,,,,,,,,,,
19763,ɡ,i,a,t͡ʃː,a,t,o,,,,,,,,,,,,,,,,
19764,a,fː,l,i,tː,o,,,,,,,,,,,,,,,,,
19765,m,i,ʃ,u,ʎ,o,,,,,,,,,,,,,,,,,
19766,b,u,d͡ʒ,e,,,,,,,,,,,,,,,,,,,
19767,i,n,a,t͡ʃː,e,tː,a,b,i,l,e,,,,,,,,,,,,
19768,r,u,s,t,i,k,o,,,,,,,,,,,,,,,,
19769,k,r,a,s,,,,,,,,,,,,,,,,,,,
19770,m,o,n,t,a,n,t,e,,,,,,,,,,,,,,,
19771,i,m,p,o,t,e,n,t,e,,,,,,,,,,,,,,
19772,s,k,u,i,l,i,b,r,i,o,,,,,,,,,,,,,
19773,p,r,o,f,a,n,o,,,,,,,,,,,,,,,,
19774,d,i,s,t,e,s,o,,,,,,,,,,,,,,,,
19775,t͡ʃ,i,k,a,t,r,i,t͡ʃ,i,,,,,,,,,,,,,,
19776,t,i,r,a,nː,i,a,,,,,,,,,,,,,,,,
19777,s,p,a,kː,a,t,u,r,a,,,,,,,,,,,,,,
19778,r,o,v,e,s,t͡ʃ,a,m,e,n,t,o,,,,,,,,,,,
19779,d,a,nː,e,d͡ʒː,a,n,d,o,,,,,,,,,,,,,,
19780,m,a,l,v,a,d͡ʒ,i,t,a,,,,,,,,,,,,,,
19781,k,u,n,e,o,,,,,,,,,,,,,,,,,,
19782,r,i,p,i,d,o,,,,,,,,,,,,,,,,,
19783,r,i,k,a,tː,o,,,,,,,,,,,,,,,,,
19784,r,a,lː,e,n,t,a,t,o,,,,,,,,,,,,,,
19785,i,n,t,e,r,t͡ʃ,e,tː,a,s,i,o,n,i,,,,,,,,,
19786,a,rː,e,t,r,a,t,o,,,,,,,,,,,,,,,
19787,k,u,p,a,,,,,,,,,,,,,,,,,,,
19788,a,sː,e,d,i,a,r,e,,,,,,,,,,,,,,,
19789,l,i,t͡ʃ,e,n,s,i,a,r,e,,,,,,,,,,,,,
19790,o,p,a,k,o,,,,,,,,,,,,,,,,,,
19791,k,r,o,n,i,k,o,,,,,,,,,,,,,,,,
19792,a,ɡ,r,o,,,,,,,,,,,,,,,,,,,
19793,d,i,s,t,r,u,tː,i,v,o,,,,,,,,,,,,,
19794,k,r,u,d,a,,,,,,,,,,,,,,,,,,
19795,i,n,a,d,a,tː,o,,,,,,,,,,,,,,,,
19796,v,e,l,e,n,o,s,o,,,,,,,,,,,,,,,
19797,t,a,r,d,i,v,a,,,,,,,,,,,,,,,,
19798,i,n,e,s,o,r,a,b,i,l,m,e,n,t,e,,,,,,,,
19799,d,e,k,a,d,u,t,o,,,,,,,,,,,,,,,
19800,p,e,r,d,e,n,t,i,,,,,,,,,,,,,,,
19801,v,a,l,a,n,ɡ,a,,,,,,,,,,,,,,,,
19802,i,n,f,e,r,m,i,,,,,,,,,,,,,,,,
19803,a,d͡ʒ,i,t,a,s,i,o,n,e,,,,,,,,,,,,,
19804,u,s,t,i,o,n,i,,,,,,,,,,,,,,,,
19805,d,i,s,p,i,a,t͡ʃ,e,r,e,,,,,,,,,,,,,
19806,d,e,k,l,i,n,a,r,e,,,,,,,,,,,,,,
19807,i,n,d,i,fː,e,r,e,n,s,a,,,,,,,,,,,,
19808,u,s,u,r,a,,,,,,,,,,,,,,,,,,
19809,d,i,s,i,n,t,e,r,e,sː,e,,,,,,,,,,,,
19810,v,o,l,a,t,i,l,e,,,,,,,,,,,,,,,
19811,r,e,t͡ʃ,e,sː,i,o,n,e,,,,,,,,,,,,,,
19812,p,e,r,d,u,t,a,m,e,n,t,e,,,,,,,,,,,
19813,o,r,d,i,t,o,,,,,,,,,,,,,,,,,
19814,s,p,a,kː,a,t,o,,,,,,,,,,,,,,,,
19815,p,i,a,ɡ,a,,,,,,,,,,,,,,,,,,
19816,a,l,e,s,a,d͡ʒː,o,,,,,,,,,,,,,,,,
19817,l,o,r,d,o,,,,,,,,,,,,,,,,,,
19818,t͡ʃ,e,n,s,u,r,e,,,,,,,,,,,,,,,,
19819,s,e,v,e,r,i,t,a,,,,,,,,,,,,,,,
19820,r,u,d,e,,,,,,,,,,,,,,,,,,,
19821,i,ɲ,o,r,a,n,t,e,,,,,,,,,,,,,,,
19822,i,n,a,d,e,ɡ,u,a,t,o,,,,,,,,,,,,,
19823,b,r,u,t,a,,,,,,,,,,,,,,,,,,
19824,i,n,s,u,l,t,o,,,,,,,,,,,,,,,,
19825,r,u,d͡ʒː,i,n,e,,,,,,,,,,,,,,,,,
19826,d,e,n,s,e,,,,,,,,,,,,,,,,,,
19827,d,r,a,s,t,i,k,o,,,,,,,,,,,,,,,
19828,r,a,i,l,,,,,,,,,,,,,,,,,,,
19829,a,vː,e,r,t,i,m,e,n,t,o,,,,,,,,,,,,
19830,p,i,e,ɡ,a,t,o,,,,,,,,,,,,,,,,
19831,i,n,d,e,b,o,l,i,r,e,,,,,,,,,,,,,
19832,ʃ,o,m,p,i,ʎ,o,,,,,,,,,,,,,,,,
19833,f,i,a,ʃ,o,,,,,,,,,,,,,,,,,,
19834,ʃ,o,m,o,d,o,,,,,,,,,,,,,,,,,
19835,i,n,u,t,i,l,i,t͡s,a,b,i,l,e,,,,,,,,,,
19836,i,n,e,fː,i,k,a,t͡ʃ,e,,,,,,,,,,,,,,
19837,i,rː,a,s,i,o,n,a,l,e,,,,,,,,,,,,,
19838,i,n,e,s,o,r,a,b,i,l,e,,,,,,,,,,,,
19839,m,o,r,s,a,,,,,,,,,,,,,,,,,,
19840,k,o,n,t,a,m,i,n,a,t,o,,,,,,,,,,,,
19841,b,r,e,v,i,t,a,,,,,,,,,,,,,,,,
19842,i,n,k,o,n,v,e,n,i,e,n,t,e,,,,,,,,,,
19843,p,e,r,p,l,e,sː,o,,,,,,,,,,,,,,,
19844,i,n,d,e,f,i,n,i,t,o,,,,,,,,,,,,,
19845,e,k,u,i,v,o,k,o,,,,,,,,,,,,,,,
19846,d,i,ʃ,o,r,d,a,n,t,i,,,,,,,,,,,,,
19847,a,n,o,m,a,l,o,,,,,,,,,,,,,,,,
19848,i,n,k,o,n,ɡ,r,u,e,n,s,e,,,,,,,,,,,
19849,d,i,l,e,mː,a,,,,,,,,,,,,,,,,,
19850,a,ɡː,r,e,sː,i,v,e,,,,,,,,,,,,,,,
19851,t,o,sː,i,k,a,,,,,,,,,,,,,,,,,
19852,s,u,p,e,r,s,t,i,s,i,o,n,e,,,,,,,,,,
19853,a,nː,i,e,n,t,a,r,e,,,,,,,,,,,,,,
19854,z,b,a,tː,e,r,e,,,,,,,,,,,,,,,,
19855,m,a,l,i,n,k,o,n,i,k,o,,,,,,,,,,,,
19856,ɡ,r,a,t,a,,,,,,,,,,,,,,,,,,
19857,k,o,rː,o,m,p,e,r,e,,,,,,,,,,,,,,
19858,d͡ʒ,i,mː,i,k,k,,,,,,,,,,,,,,,,,
19859,i,n,f,u,r,i,a,,,,,,,,,,,,,,,,
19860,i,lː,u,s,i,o,n,e,,,,,,,,,,,,,,,
19861,a,vː,e,r,s,i,t,a,,,,,,,,,,,,,,,
19862,u,l,t,i,m,a,t,u,m,,,,,,,,,,,,,,
19863,i,n,d͡ʒ,u,s,t,o,,,,,,,,,,,,,,,,
19864,e,r,e,t,i,k,o,,,,,,,,,,,,,,,,
19865,n,e,b,u,l,o,s,o,,,,,,,,,,,,,,,
19866,ʃ,u,s,a,r,s,i,,,,,,,,,,,,,,,,
19867,p,a,r,a,d,o,sː,a,l,e,,,,,,,,,,,,,
19868,e,s,u,l,e,,,,,,,,,,,,,,,,,,
19869,r,i,l,a,sː,a,m,e,n,t,o,,,,,,,,,,,,
19870,s,u,kː,a,,,,,,,,,,,,,,,,,,,
19871,s,t,r,a,pː,o,,,,,,,,,,,,,,,,,
19872,s,a,n,ɡ,u,i,n,o,s,o,,,,,,,,,,,,,
19873,r,i,n,k,u,l,o,,,,,,,,,,,,,,,,
19874,i,n,d͡ʒ,u,s,t,i,s,i,e,,,,,,,,,,,,,
19875,t,u,r,b,o,l,e,n,t,o,,,,,,,,,,,,,
19876,a,lː,u,s,i,o,n,e,,,,,,,,,,,,,,,
19877,p,e,sː,i,m,i,z,m,o,,,,,,,,,,,,,,
19878,d,i,v,u,l,ɡ,a,r,e,,,,,,,,,,,,,,
19879,p,r,e,k,a,r,i,o,,,,,,,,,,,,,,,
19880,d,i,s,t,r,a,rː,e,,,,,,,,,,,,,,,
19881,d,i,a,t,r,i,b,a,,,,,,,,,,,,,,,
19882,d,e,k,a,d,e,r,e,,,,,,,,,,,,,,,
19883,b,r,u,ʃ,a,,,,,,,,,,,,,,,,,,
19884,k,r,o,lː,i,,,,,,,,,,,,,,,,,,
19885,f,a,m,i,d͡ʒ,e,r,a,t,o,,,,,,,,,,,,,
19886,s,f,o,lː,a,t,i,,,,,,,,,,,,,,,,
19887,o,ʃ,u,r,i,t,a,,,,,,,,,,,,,,,,
19888,z,b,a,ʎ,a,r,e,,,,,,,,,,,,,,,,
19889,r,i,d,u,r,s,i,,,,,,,,,,,,,,,,
19890,p,e,tː,e,ɡ,o,l,e,t͡s,i,,,,,,,,,,,,,
19891,a,sː,u,r,d,a,,,,,,,,,,,,,,,,,
19892,o,d,o,r,i,,,,,,,,,,,,,,,,,,
19893,v,e,r,t,i,d͡ʒ,i,n,i,,,,,,,,,,,,,,
19894,s,o,kː,o,m,b,e,r,e,,,,,,,,,,,,,,
19895,t,e,rː,o,r,i,t͡s,a,t,o,,,,,,,,,,,,,
19896,s,a,k,r,i,f,i,k,a,t,o,,,,,,,,,,,,
19897,s,p,a,v,e,n,t,a,r,e,,,,,,,,,,,,,
19898,i,m,p,r,o,vː,i,s,a,s,i,o,n,e,,,,,,,,,
19899,s,u,s,t͡ʃ,e,tː,i,b,i,l,e,,,,,,,,,,,,
19900,ʃ,o,n,t,e,n,t,o,,,,,,,,,,,,,,,
19901,f,a,ʎ,a,,,,,,,,,,,,,,,,,,,
19902,d,i,s,t,u,r,b,a,t,o,,,,,,,,,,,,,
19903,r,o,tː,a,m,i,,,,,,,,,,,,,,,,,
19904,n,e,ɡ,a,n,d,o,,,,,,,,,,,,,,,,
19905,d,e,k,a,d,e,n,t,e,,,,,,,,,,,,,,
19906,l,a,t,i,t,a,n,t,e,,,,,,,,,,,,,,
19907,i,n,k,o,m,p,a,t,i,b,i,l,i,t,a,,,,,,,,
19908,f,l,a,d͡ʒ,e,lː,o,,,,,,,,,,,,,,,,
19909,e,s,p,e,d,i,e,n,t,i,,,,,,,,,,,,,
19910,a,m,a,r,a,,,,,,,,,,,,,,,,,,
19911,i,n,s,o,s,t,e,n,i,b,i,l,e,,,,,,,,,,
19912,s,k,i,a,t͡ʃː,a,r,e,,,,,,,,,,,,,,,
19913,i,m,p,r,e,v,e,d,i,b,i,l,e,,,,,,,,,,
19914,d,i,l,u,v,i,o,,,,,,,,,,,,,,,,
19915,f,i,n,d͡ʒ,e,r,e,,,,,,,,,,,,,,,,
19916,e,b,o,lː,i,s,i,o,n,e,,,,,,,,,,,,,
19917,t,o,u,t,,,,,,,,,,,,,,,,,,,
19918,r,i,t,a,r,d,a,t,a,,,,,,,,,,,,,,
19919,i,n,o,sː,e,r,v,a,t,o,,,,,,,,,,,,,
19920,ʃ,a,d,e,n,t,e,,,,,,,,,,,,,,,,
19921,i,m,p,u,r,i,t,a,,,,,,,,,,,,,,,
19922,i,n,k,a,s,t,r,a,r,e,,,,,,,,,,,,,
19923,i,m,p,o,p,o,l,a,r,e,,,,,,,,,,,,,
19924,d,e,l,i,n,k,u,e,n,t,e,,,,,,,,,,,,
19925,a,rː,a,m,p,i,k,a,r,s,i,,,,,,,,,,,,
19926,r,o,t͡s,o,,,,,,,,,,,,,,,,,,,
19927,r,a,mː,a,r,i,k,o,,,,,,,,,,,,,,,
19928,v,i,e,t,a,r,e,,,,,,,,,,,,,,,,
19929,d,i,a,b,o,l,i,k,o,,,,,,,,,,,,,,
19930,m,a,n,i,a,k,o,,,,,,,,,,,,,,,,
19931,t,r,a,s,t͡ʃ,i,n,a,n,d,o,,,,,,,,,,,,
19932,k,a,t,a,s,t,r,o,f,i,k,o,,,,,,,,,,,
19933,m,i,n,a,r,e,,,,,,,,,,,,,,,,,
19934,i,n,s,i,ɲ,i,f,i,k,a,n,t,e,,,,,,,,,,
19935,s,p,r,e,k,o,,,,,,,,,,,,,,,,,
19936,k,r,i,kː,a,,,,,,,,,,,,,,,,,,
19937,t,e,rː,i,b,i,l,m,e,n,t,e,,,,,,,,,,,
19938,i,n,s,u,l,t,a,t,o,,,,,,,,,,,,,,
19939,d,i,s,a,pː,r,o,v,a,s,i,o,n,e,,,,,,,,,
19940,r,i,b,a,l,t,a,r,e,,,,,,,,,,,,,,
19941,p,a,r,a,l,i,t͡s,a,t,o,,,,,,,,,,,,,
19942,a,n,o,m,a,l,i,a,,,,,,,,,,,,,,,
19943,o,b,s,o,l,e,t,e,,,,,,,,,,,,,,,
19944,i,r,a,,,,,,,,,,,,,,,,,,,,
19945,i,n,k,o,m,p,l,e,t,e,,,,,,,,,,,,,
19946,f,r,u,s,t,r,a,t,o,,,,,,,,,,,,,,
19947,d,i,s,o,kː,u,p,a,t,i,,,,,,,,,,,,,
19948,i,m,p,e,r,f,e,tː,o,,,,,,,,,,,,,,
19949,i,n,a,d,e,ɡ,u,a,t,a,,,,,,,,,,,,,
19950,d,e,m,o,n,i,a,k,o,,,,,,,,,,,,,,
19951,m,e,n,d,i,k,a,n,t,e,,,,,,,,,,,,,
19952,i,n,t͡ʃ,e,sː,a,n,t,e,,,,,,,,,,,,,,
19953,a,r,d,u,o,,,,,,,,,,,,,,,,,,
19954,s,t,e,r,m,i,n,a,r,e,,,,,,,,,,,,,
19955,e,s,t,r,e,m,i,s,t,i,,,,,,,,,,,,,
19956,ʃ,o,r,a,d͡ʒː,a,r,e,,,,,,,,,,,,,,,
19957,d,r,a,ɡ,o,n,e,,,,,,,,,,,,,,,,
19958,e,ɡ,o,i,s,t,a,,,,,,,,,,,,,,,,
19959,s,p,i,a,r,e,,,,,,,,,,,,,,,,,
19960,k,o,n,f,l,i,tː,u,a,l,e,,,,,,,,,,,,
19961,j,a,m,,,,,,,,,,,,,,,,,,,,
19962,i,n,i,b,i,r,e,,,,,,,,,,,,,,,,
19963,f,i,o,kː,o,,,,,,,,,,,,,,,,,,
19964,m,e,n,s,o,ɲ,a,,,,,,,,,,,,,,,,
19965,m,a,l,i,ɲ,a,,,,,,,,,,,,,,,,,
19966,k,u,r,v,o,,,,,,,,,,,,,,,,,,
19967,r,i,s,k,i,o,s,o,,,,,,,,,,,,,,,
19968,s,u,p,e,r,f,l,u,o,,,,,,,,,,,,,,
19969,s,p,a,v,e,n,t,o,s,o,,,,,,,,,,,,,
19970,m,a,n,i,a,,,,,,,,,,,,,,,,,,
19971,z,d,e,ɲ,o,,,,,,,,,,,,,,,,,,
19972,k,a,o,t,i,k,o,,,,,,,,,,,,,,,,
19973,s,a,r,k,a,z,m,o,,,,,,,,,,,,,,,
19974,o,sː,e,sː,i,v,o,,,,,,,,,,,,,,,,
19975,i,n,i,b,i,s,i,o,n,e,,,,,,,,,,,,,
19976,i,n,e,s,p,e,r,t,o,,,,,,,,,,,,,,
19977,i,m,p,a,t͡s,i,r,e,,,,,,,,,,,,,,,
19978,r,a,sː,e,ɲ,a,t,o,,,,,,,,,,,,,,,
19979,o,fː,e,n,d,e,r,e,,,,,,,,,,,,,,,
19980,m,a,r,d͡ʒ,i,n,a,l,m,e,n,t,e,,,,,,,,,,
19981,f,u,o,r,v,i,a,n,t,e,,,,,,,,,,,,,
19982,k,o,n,f,o,n,d,e,,,,,,,,,,,,,,,
19983,t,o,r,t,u,o,s,o,,,,,,,,,,,,,,,
19984,f,u,ɡ,a,t͡ʃ,e,,,,,,,,,,,,,,,,,
19985,o,ʃ,u,r,a,t,o,,,,,,,,,,,,,,,,
19986,m,o,t,o,k,r,o,sː,,,,,,,,,,,,,,,
19987,k,a,v,o,l,o,,,,,,,,,,,,,,,,,
19988,m,e,r,l,a,t,a,,,,,,,,,,,,,,,,
19989,d,e,p,r,e,sː,i,o,n,i,,,,,,,,,,,,,
19990,s,p,i,n,o,s,o,,,,,,,,,,,,,,,,
19991,i,n,s,e,n,s,i,b,i,l,e,,,,,,,,,,,,
19992,i,n,f,e,r,n,o,,,,,,,,,,,,,,,,
19993,d,o,m,i,n,a,t,o,r,e,,,,,,,,,,,,,
19994,d,i,s,ɡ,u,s,t,o,,,,,,,,,,,,,,,
19995,k,o,n,s,,,,,,,,,,,,,,,,,,,
19996,k,a,r,i,k,a,t,u,r,a,,,,,,,,,,,,,
19997,a,pː,r,o,sː,i,m,a,t,i,v,o,,,,,,,,,,,
19998,m,a,l,e,d,e,tː,a,,,,,,,,,,,,,,,
19999,e,s,i,t,a,s,i,o,n,e,,,,,,,,,,,,,
20000,b,u,fː,o,,,,,,,,,,,,,,,,,,,
20001,ʃ,o,l,o,,,,,,,,,,,,,,,,,,,
20002,r,o,tː,u,r,e,,,,,,,,,,,,,,,,,
20003,i,m,b,a,r,a,t͡s,a,n,t,e,,,,,,,,,,,,
20004,s,p,i,a,t͡ʃ,e,v,o,l,e,,,,,,,,,,,,,
20005,f,a,n,a,t,i,k,o,,,,,,,,,,,,,,,
20006,n,e,m,e,s,i,,,,,,,,,,,,,,,,,
20007,t,r,u,fː,a,t,o,r,e,,,,,,,,,,,,,,
20008,i,n,f,u,r,i,a,r,e,,,,,,,,,,,,,,
20009,r,i,k,a,d,u,t,a,,,,,,,,,,,,,,,
20010,m,e,n,t,i,r,e,,,,,,,,,,,,,,,,
20011,i,m,p,e,d,i,m,e,n,t,o,,,,,,,,,,,,
20012,a,ɡ,o,n,i,a,,,,,,,,,,,,,,,,,
20013,m,o,l,e,s,t,i,e,,,,,,,,,,,,,,,
20014,i,m,p,o,s,i,s,i,o,n,e,,,,,,,,,,,,
20015,e,rː,o,r,,,,,,,,,,,,,,,,,,,
20016,k,r,i,t,i,k,a,n,d,o,,,,,,,,,,,,,
20017,t,r,a,v,a,ʎ,a,t,o,,,,,,,,,,,,,,
20018,s,o,fː,o,k,a,r,e,,,,,,,,,,,,,,,
20019,p,e,r,f,o,r,a,r,e,,,,,,,,,,,,,,
20020,r,e,s,p,i,n,d͡ʒ,e,n,d,o,,,,,,,,,,,,
20021,a,n,ɡ,o,s,t͡ʃ,a,,,,,,,,,,,,,,,,
20022,k,o,n,t,e,s,t,a,r,e,,,,,,,,,,,,,
20023,l,e,t,a,r,ɡ,o,,,,,,,,,,,,,,,,
20024,b,u,fː,a,,,,,,,,,,,,,,,,,,,
20025,i,n,ɡ,o,m,b,r,a,n,t,e,,,,,,,,,,,,
20026,d,i,s,t,u,r,b,a,r,e,,,,,,,,,,,,,
20027,n,o,i,s,e,,,,,,,,,,,,,,,,,,
20028,u,r,l,a,r,e,,,,,,,,,,,,,,,,,
20029,i,n,t,r,a,n,s,i,d͡ʒ,e,n,t,e,,,,,,,,,,
20030,ɡ,o,sː,i,p,,,,,,,,,,,,,,,,,,
20031,p,r,o,v,o,k,a,t,o,r,i,o,,,,,,,,,,,
20032,f,r,e,n,e,t,i,k,a,,,,,,,,,,,,,,
20033,s,t,o,r,t,o,,,,,,,,,,,,,,,,,
20034,ʃ,a,d,e,,,,,,,,,,,,,,,,,,,
20035,i,n,t͡ʃ,e,sː,a,n,t,e,m,e,n,t,e,,,,,,,,,
20036,e,t͡ʃː,e,n,t,r,i,t͡ʃ,i,t,a,,,,,,,,,,,,
20037,k,a,r,i,k,a,t,u,r,e,,,,,,,,,,,,,
20038,p,r,e,p,o,t,e,n,t,e,,,,,,,,,,,,,
20039,m,a,t͡ʃ,e,lː,a,i,o,,,,,,,,,,,,,,,
20040,b,u,r,a,tː,i,n,o,,,,,,,,,,,,,,,
20041,s,p,o,r,k,i,,,,,,,,,,,,,,,,,
20042,u,r,t,o,,,,,,,,,,,,,,,,,,,
20043,i,n,s,o,dː,i,s,f,a,tː,o,,,,,,,,,,,,
20044,i,m,p,e,r,f,e,s,i,o,n,i,,,,,,,,,,,
20045,i,rː,i,t,a,n,t,e,,,,,,,,,,,,,,,
20046,f,r,e,tː,o,l,o,s,a,m,e,n,t,e,,,,,,,,,
20047,d,i,ʃ,o,r,d,i,a,,,,,,,,,,,,,,,
20048,k,o,n,t,r,a,dː,i,tː,o,r,i,o,,,,,,,,,,
20049,k,o,n,d͡ʒ,e,l,a,t,o,,,,,,,,,,,,,,
20050,a,ɡː,r,e,d,i,r,e,,,,,,,,,,,,,,,
20051,o,d,i,a,t,o,,,,,,,,,,,,,,,,,
20052,v,e,l,e,n,o,s,i,,,,,,,,,,,,,,,
20053,n,o,i,o,s,o,,,,,,,,,,,,,,,,,
20054,m,a,kː,i,a,t,o,,,,,,,,,,,,,,,,
20055,e,l,u,d,e,r,e,,,,,,,,,,,,,,,,
20056,t,r,a,u,m,a,t,i,k,o,,,,,,,,,,,,,
20057,m,a,l,a,f,e,d,e,,,,,,,,,,,,,,,
20058,v,i,o,l,e,n,t,a,t,a,,,,,,,,,,,,,
20059,n,e,bː,i,e,,,,,,,,,,,,,,,,,,
20060,f,a,n,a,t,i,z,m,o,,,,,,,,,,,,,,
20061,k,u,o,t͡ʃ,e,r,e,,,,,,,,,,,,,,,,
20062,p,r,u,r,i,t,o,,,,,,,,,,,,,,,,
20063,o,n,e,r,o,s,o,,,,,,,,,,,,,,,,
20064,ʃ,a,r,t,a,r,e,,,,,,,,,,,,,,,,
20065,m,i,n,a,t͡ʃː,o,s,o,,,,,,,,,,,,,,,
20066,f,o,b,i,a,,,,,,,,,,,,,,,,,,
20067,d,e,l,u,s,i,o,n,i,,,,,,,,,,,,,,
20068,f,a,s,t,i,d,i,o,s,o,,,,,,,,,,,,,
20069,o,b,l,i,k,u,o,,,,,,,,,,,,,,,,
20070,i,n,d,e,nː,i,t͡s,o,,,,,,,,,,,,,,,
20071,k,o,mː,o,sː,o,,,,,,,,,,,,,,,,,
20072,k,a,t,a,s,t,r,o,f,i,,,,,,,,,,,,,
20073,s,o,r,d,o,,,,,,,,,,,,,,,,,,
20074,s,a,b,o,t,a,r,e,,,,,,,,,,,,,,,
20075,i,n,f,i,a,mː,a,s,i,o,n,e,,,,,,,,,,,
20076,f,u,r,o,r,e,,,,,,,,,,,,,,,,,
20077,b,u,r,b,e,r,o,,,,,,,,,,,,,,,,
20078,s,o,v,r,a,kː,a,r,i,k,o,,,,,,,,,,,,
20079,ʃ,o,n,v,o,l,d͡ʒ,e,,,,,,,,,,,,,,,
20080,a,n,a,r,k,i,a,,,,,,,,,,,,,,,,
20081,t,o,sː,i,k,o,d,i,p,e,n,d,e,n,t,e,,,,,,,
20082,e,s,a,s,p,e,r,a,t,o,,,,,,,,,,,,,
20083,d,i,s,o,kː,u,p,a,t,o,,,,,,,,,,,,,
